Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2026-100512,2026-10-16,2026-10-19,First Class,Customer_223,Corporate,India,Kolkata,East,Furniture,Chairs,Chairs Product,60469.67,2,0.0,6046.97
CA-2026-100513,2025-01-16,2025-01-18,First Class,Customer_298,Home Office,India,Pune,West,Technology,Phones,Phones Product,27767.0,2,0.0,2776.7
CA-2026-100514,2026-05-02,2026-05-07,Standard Class,Customer_174,Home Office,India,Bangalore,South,Furniture,Chairs,Chairs Product,17485.69,4,0.0,1748.57
CA-2026-100515,2025-03-03,2025-03-04,Second Class,Customer_120,Corporate,India,Hyderabad,South,Technology,Phones,Phones Product,49122.84,1,0.05,3684.21
CA-2026-100516,2026-07-26,2026-07-29,Standard Class,Customer_69,Corporate,India,Ahmedabad,West,Technology,Phones,Phones Product,1592.56,4,0.1,79.63
CA-2026-100517,2025-02-10,2025-02-14,Standard Class,Customer_96,Home Office,India,Ahmedabad,West,Technology,Accessories,Accessories Product,38037.11,4,0.05,2852.78
CA-2026-100518,2025-12-23,2025-12-26,Second Class,Customer_135,Home Office,India,Ahmedabad,West,Furniture,Tables,Tables Product,4914.47,2,0.15,122.86
CA-2026-100519,2026-01-11,2026-01-15,Standard Class,Customer_187,Home Office,India,Delhi,North,Technology,Laptops,Laptops Product,26595.15,2,0.0,2659.52
CA-2026-100520,2025-09-02,2025-09-05,Standard Class,Customer_255,Home Office,India,Mumbai,West,Technology,Laptops,Laptops Product,57351.58,2,0.2,0.0
CA-2026-100521,2025-06-07,2025-06-12,Standard Class,Customer_35,Consumer,India,Pune,West,Furniture,Furnishings,Furnishings Product,44899.18,1,0.0,4489.92
CA-2026-100522,2025-05-13,2025-05-15,Standard Class,Customer_199,Home Office,India,Delhi,North,Office Supplies,Binders,Binders Product,34027.38,1,0.0,3402.74
CA-2026-100523,2026-05-17,2026-05-22,Standard Class,Customer_37,Consumer,India,Lucknow,North,Technology,Laptops,Laptops Product,17990.1,3,0.05,1349.26
CA-2026-100524,2025-08-02,2025-08-06,Standard Class,Customer_30,Home Office,India,Mumbai,West,Furniture,Chairs,Chairs Product,25328.73,4,0.1,1266.44
CA-2026-100525,2025-09-30,2025-10-05,Standard Class,Customer_50,Consumer,India,Delhi,North,Technology,Phones,Phones Product,58428.51,1,0.05,4382.14
CA-2026-100526,2025-08-25,2025-08-30,Standard Class,Customer_92,Home Office,India,Jaipur,North,Office Supplies,Paper,Paper Product,36880.82,2,0.2,0.0
CA-2026-100527,2026-07-26,2026-07-30,First Class,Customer_86,Consumer,India,Mumbai,West,Technology,Laptops,Laptops Product,25121.64,4,0.15,628.04
CA-2026-100528,2026-07-18,2026-07-22,Second Class,Customer_162,Home Office,India,Chandigarh,North,Furniture,Tables,Tables Product,37419.64,5,0.15,935.49
CA-2026-100529,2025-11-29,2025-12-02,First Class,Customer_289,Home Office,India,Jaipur,North,Technology,Accessories,Accessories Product,57848.23,3,0.2,0.0
CA-2026-100530,2025-08-08,2025-08-12,Second Class,Customer_1,Home Office,India,Chandigarh,North,Technology,Accessories,Accessories Product,25264.6,4,0.15,631.62
CA-2026-100531,2025-02-05,2025-02-08,Second Class,Customer_114,Consumer,India,Lucknow,North,Office Supplies,Paper,Paper Product,69539.5,3,0.0,6953.95
CA-2026-100532,2025-11-19,2025-11-20,First Class,Customer_20,Corporate,India,Pune,West,Technology,Laptops,Laptops Product,38986.98,5,0.05,2924.02
CA-2026-100533,2025-12-31,2026-01-02,Second Class,Customer_154,Consumer,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,62284.81,2,0.05,4671.36
CA-2026-100534,2026-08-08,2026-08-12,Second Class,Customer_296,Consumer,India,Lucknow,North,Office Supplies,Binders,Binders Product,50678.28,4,0.05,3800.87
CA-2026-100535,2026-09-02,2026-09-05,Second Class,Customer_223,Corporate,India,Delhi,North,Technology,Laptops,Laptops Product,26770.07,1,0.1,1338.5
CA-2026-100536,2025-05-04,2025-05-06,Second Class,Customer_277,Home Office,India,Lucknow,North,Office Supplies,Art,Art Product,3883.54,5,0.0,388.35
CA-2026-100537,2025-06-03,2025-06-06,Standard Class,Customer_295,Home Office,India,Chandigarh,North,Technology,Phones,Phones Product,10808.5,4,0.15,270.21
CA-2026-100538,2025-04-03,2025-04-05,Second Class,Customer_293,Home Office,India,Jaipur,North,Furniture,Furnishings,Furnishings Product,10446.07,3,0.0,1044.61
CA-2026-100539,2025-02-20,2025-02-25,First Class,Customer_247,Home Office,India,Jaipur,North,Furniture,Chairs,Chairs Product,27957.04,4,0.05,2096.78
CA-2026-100540,2025-07-22,2025-07-26,First Class,Customer_125,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,13807.34,5,0.2,0.0
CA-2026-100541,2025-09-30,2025-10-04,Second Class,Customer_179,Consumer,India,Hyderabad,South,Technology,Laptops,Laptops Product,6362.67,4,0.15,159.07
CA-2026-100542,2025-11-25,2025-11-28,Standard Class,Customer_227,Home Office,India,Lucknow,North,Technology,Phones,Phones Product,53900.72,2,0.1,2695.04
CA-2026-100543,2025-05-30,2025-06-03,First Class,Customer_28,Consumer,India,Delhi,North,Office Supplies,Paper,Paper Product,48006.61,2,0.0,4800.66
CA-2026-100544,2026-09-28,2026-09-30,Second Class,Customer_242,Consumer,India,Pune,West,Office Supplies,Storage,Storage Product,48596.29,1,0.1,2429.81
CA-2026-100545,2025-12-06,2025-12-08,Second Class,Customer_73,Home Office,India,Chandigarh,North,Office Supplies,Paper,Paper Product,38295.05,3,0.2,0.0
CA-2026-100546,2026-12-17,2026-12-18,First Class,Customer_146,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,36923.26,3,0.05,2769.24
CA-2026-100547,2026-12-15,2026-12-20,Second Class,Customer_139,Home Office,India,Pune,West,Office Supplies,Art,Art Product,45867.58,1,0.0,4586.76
CA-2026-100548,2026-11-07,2026-11-10,Second Class,Customer_261,Home Office,India,Mumbai,West,Office Supplies,Storage,Storage Product,60731.99,4,0.05,4554.9
CA-2026-100549,2025-04-12,2025-04-15,Second Class,Customer_288,Home Office,India,Ahmedabad,West,Technology,Laptops,Laptops Product,6252.64,2,0.2,0.0
CA-2026-100550,2025-01-23,2025-01-24,First Class,Customer_178,Home Office,India,Kolkata,East,Technology,Accessories,Accessories Product,23416.52,4,0.05,1756.24
CA-2026-100551,2025-12-27,2025-12-30,First Class,Customer_285,Corporate,India,Pune,West,Office Supplies,Storage,Storage Product,56851.31,3,0.15,1421.28
CA-2026-100552,2025-08-19,2025-08-21,Standard Class,Customer_117,Corporate,India,Hyderabad,South,Furniture,Tables,Tables Product,6236.87,4,0.2,0.0
CA-2026-100553,2025-09-04,2025-09-09,Standard Class,Customer_68,Consumer,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,63690.5,3,0.15,1592.26
CA-2026-100554,2026-10-31,2026-11-02,Standard Class,Customer_269,Consumer,India,Lucknow,North,Technology,Laptops,Laptops Product,56027.34,2,0.1,2801.37
CA-2026-100555,2026-03-17,2026-03-19,First Class,Customer_163,Consumer,India,Lucknow,North,Office Supplies,Storage,Storage Product,4840.2,5,0.0,484.02
CA-2026-100556,2025-01-31,2025-02-03,First Class,Customer_55,Consumer,India,Jaipur,North,Furniture,Bookcases,Bookcases Product,31066.01,3,0.05,2329.95
CA-2026-100557,2025-07-09,2025-07-10,Standard Class,Customer_119,Consumer,India,Lucknow,North,Technology,Accessories,Accessories Product,42431.76,5,0.05,3182.38
CA-2026-100558,2026-12-05,2026-12-06,Standard Class,Customer_192,Consumer,India,Hyderabad,South,Office Supplies,Art,Art Product,9472.66,5,0.15,236.82
CA-2026-100559,2026-02-01,2026-02-05,First Class,Customer_139,Corporate,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,13608.86,1,0.15,340.22
CA-2026-100560,2025-08-16,2025-08-18,Second Class,Customer_167,Corporate,India,Kolkata,East,Office Supplies,Paper,Paper Product,64904.51,4,0.2,0.0
CA-2026-100561,2025-09-10,2025-09-14,Standard Class,Customer_293,Home Office,India,Jaipur,North,Office Supplies,Art,Art Product,50442.04,4,0.2,0.0
CA-2026-100562,2026-07-04,2026-07-09,Standard Class,Customer_276,Corporate,India,Delhi,North,Technology,Phones,Phones Product,31667.51,1,0.05,2375.06
CA-2026-100563,2025-02-10,2025-02-15,Second Class,Customer_204,Corporate,India,Jaipur,North,Technology,Laptops,Laptops Product,67385.2,2,0.1,3369.26
CA-2026-100564,2025-10-20,2025-10-24,First Class,Customer_238,Home Office,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,42958.09,1,0.2,0.0
CA-2026-100565,2026-04-08,2026-04-09,Second Class,Customer_212,Corporate,India,Chandigarh,North,Office Supplies,Paper,Paper Product,54533.31,5,0.05,4090.0
CA-2026-100566,2026-04-07,2026-04-08,Second Class,Customer_84,Home Office,India,Bangalore,South,Furniture,Tables,Tables Product,61790.14,1,0.1,3089.51
CA-2026-100567,2025-05-07,2025-05-08,Standard Class,Customer_197,Home Office,India,Mumbai,West,Technology,Accessories,Accessories Product,44421.66,1,0.2,0.0
CA-2026-100568,2026-06-08,2026-06-13,Standard Class,Customer_77,Consumer,India,Bangalore,South,Furniture,Furnishings,Furnishings Product,3169.04,2,0.1,158.45
CA-2026-100569,2025-05-29,2025-05-31,Standard Class,Customer_93,Consumer,India,Delhi,North,Furniture,Bookcases,Bookcases Product,21735.33,4,0.1,1086.77
CA-2026-100570,2025-05-15,2025-05-17,Standard Class,Customer_3,Home Office,India,Delhi,North,Technology,Accessories,Accessories Product,953.32,4,0.15,23.83
CA-2026-100571,2026-05-21,2026-05-23,First Class,Customer_4,Consumer,India,Kolkata,East,Technology,Laptops,Laptops Product,33352.27,4,0.15,833.81
CA-2026-100572,2026-07-15,2026-07-18,First Class,Customer_76,Consumer,India,Lucknow,North,Technology,Laptops,Laptops Product,57426.49,2,0.0,5742.65
CA-2026-100573,2026-10-31,2026-11-03,Second Class,Customer_45,Consumer,India,Delhi,North,Office Supplies,Binders,Binders Product,46723.06,5,0.1,2336.15
CA-2026-100574,2025-04-22,2025-04-26,Standard Class,Customer_91,Corporate,India,Bangalore,South,Office Supplies,Storage,Storage Product,42815.17,5,0.2,0.0
CA-2026-100575,2026-08-16,2026-08-19,Second Class,Customer_282,Consumer,India,Delhi,North,Office Supplies,Storage,Storage Product,22665.25,4,0.0,2266.53
CA-2026-100576,2025-10-27,2025-10-31,First Class,Customer_108,Home Office,India,Bangalore,South,Office Supplies,Storage,Storage Product,23111.68,4,0.2,0.0
CA-2026-100577,2025-03-01,2025-03-02,Standard Class,Customer_148,Corporate,India,Lucknow,North,Technology,Laptops,Laptops Product,37073.37,1,0.15,926.83
CA-2026-100578,2026-09-16,2026-09-19,Standard Class,Customer_289,Corporate,India,Pune,West,Technology,Laptops,Laptops Product,69652.2,3,0.05,5223.92
CA-2026-100579,2026-06-17,2026-06-21,First Class,Customer_13,Corporate,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,49630.24,2,0.0,4963.02
CA-2026-100580,2026-10-03,2026-10-04,Standard Class,Customer_109,Consumer,India,Kolkata,East,Technology,Accessories,Accessories Product,29041.48,3,0.1,1452.07
CA-2026-100581,2026-10-18,2026-10-20,Second Class,Customer_4,Consumer,India,Pune,West,Furniture,Chairs,Chairs Product,21613.3,5,0.2,0.0
CA-2026-100582,2026-12-04,2026-12-07,Second Class,Customer_246,Corporate,India,Hyderabad,South,Furniture,Chairs,Chairs Product,58259.79,2,0.1,2912.99
CA-2026-100583,2025-02-06,2025-02-08,Second Class,Customer_212,Home Office,India,Ahmedabad,West,Office Supplies,Art,Art Product,62454.88,5,0.1,3122.74
CA-2026-100584,2025-02-27,2025-03-04,First Class,Customer_107,Home Office,India,Pune,West,Technology,Laptops,Laptops Product,47506.01,5,0.2,0.0
CA-2026-100585,2026-12-03,2026-12-06,Second Class,Customer_274,Consumer,India,Hyderabad,South,Office Supplies,Paper,Paper Product,19704.16,1,0.1,985.21
CA-2026-100586,2026-08-08,2026-08-13,Standard Class,Customer_17,Corporate,India,Jaipur,North,Office Supplies,Binders,Binders Product,60535.1,3,0.1,3026.76
CA-2026-100587,2026-02-28,2026-03-01,Standard Class,Customer_155,Consumer,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,31688.25,3,0.05,2376.62
CA-2026-100588,2025-04-25,2025-04-28,Standard Class,Customer_79,Consumer,India,Delhi,North,Office Supplies,Binders,Binders Product,31119.81,1,0.15,778.0
CA-2026-100589,2025-12-15,2025-12-19,Standard Class,Customer_68,Consumer,India,Chandigarh,North,Furniture,Bookcases,Bookcases Product,10116.32,1,0.2,0.0
CA-2026-100590,2025-02-07,2025-02-11,Standard Class,Customer_45,Corporate,India,Jaipur,North,Technology,Laptops,Laptops Product,8196.94,3,0.0,819.69
CA-2026-100591,2026-04-24,2026-04-25,Second Class,Customer_108,Corporate,India,Mumbai,West,Technology,Laptops,Laptops Product,52214.28,1,0.2,0.0
CA-2026-100592,2025-07-25,2025-07-27,First Class,Customer_81,Corporate,India,Pune,West,Furniture,Bookcases,Bookcases Product,54117.82,1,0.1,2705.89
CA-2026-100593,2025-04-28,2025-04-29,Standard Class,Customer_164,Corporate,India,Lucknow,North,Technology,Laptops,Laptops Product,7256.03,5,0.1,362.8
CA-2026-100594,2025-05-25,2025-05-28,Standard Class,Customer_228,Consumer,India,Lucknow,North,Office Supplies,Paper,Paper Product,5079.88,5,0.1,253.99
CA-2026-100595,2025-05-14,2025-05-15,Second Class,Customer_201,Consumer,India,Ahmedabad,West,Technology,Phones,Phones Product,7504.29,1,0.0,750.43
CA-2026-100596,2026-12-23,2026-12-28,Second Class,Customer_171,Consumer,India,Lucknow,North,Technology,Laptops,Laptops Product,48985.65,5,0.1,2449.28
CA-2026-100597,2026-11-18,2026-11-23,Second Class,Customer_159,Home Office,India,Mumbai,West,Furniture,Tables,Tables Product,6594.84,4,0.0,659.48
CA-2026-100598,2026-10-22,2026-10-26,Second Class,Customer_201,Consumer,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,10146.15,5,0.1,507.31
CA-2026-100599,2026-12-18,2026-12-21,Second Class,Customer_246,Corporate,India,Hyderabad,South,Furniture,Furnishings,Furnishings Product,2215.46,4,0.0,221.55
CA-2026-100600,2025-06-24,2025-06-27,Standard Class,Customer_55,Corporate,India,Hyderabad,South,Technology,Laptops,Laptops Product,9004.84,1,0.15,225.12
CA-2026-100601,2026-07-24,2026-07-25,Standard Class,Customer_125,Home Office,India,Pune,West,Technology,Accessories,Accessories Product,28117.07,4,0.05,2108.78
CA-2026-100602,2025-06-12,2025-06-16,Second Class,Customer_291,Corporate,India,Jaipur,North,Office Supplies,Storage,Storage Product,14655.85,5,0.15,366.4
CA-2026-100603,2026-07-12,2026-07-14,First Class,Customer_238,Corporate,India,Bangalore,South,Technology,Laptops,Laptops Product,5544.82,5,0.15,138.62
CA-2026-100604,2026-07-23,2026-07-24,First Class,Customer_195,Corporate,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,66916.25,1,0.2,0.0
CA-2026-100605,2026-05-22,2026-05-23,Standard Class,Customer_77,Corporate,India,Mumbai,West,Office Supplies,Paper,Paper Product,62119.58,1,0.05,4658.97
CA-2026-100606,2026-06-29,2026-07-02,Second Class,Customer_292,Home Office,India,Jaipur,North,Technology,Laptops,Laptops Product,31356.47,2,0.1,1567.82
CA-2026-100607,2025-11-08,2025-11-12,First Class,Customer_151,Consumer,India,Hyderabad,South,Office Supplies,Binders,Binders Product,42843.2,5,0.15,1071.08
CA-2026-100608,2026-01-14,2026-01-19,First Class,Customer_222,Home Office,India,Delhi,North,Office Supplies,Storage,Storage Product,7767.91,3,0.0,776.79
CA-2026-100609,2026-08-28,2026-09-01,First Class,Customer_89,Corporate,India,Hyderabad,South,Technology,Accessories,Accessories Product,28481.68,4,0.2,0.0
CA-2026-100610,2025-05-23,2025-05-25,Standard Class,Customer_65,Consumer,India,Chandigarh,North,Furniture,Bookcases,Bookcases Product,58813.39,2,0.1,2940.67
CA-2026-100611,2025-01-12,2025-01-13,First Class,Customer_213,Corporate,India,Delhi,North,Office Supplies,Art,Art Product,46089.08,2,0.0,4608.91
CA-2026-100612,2026-12-14,2026-12-19,Second Class,Customer_197,Corporate,India,Jaipur,North,Technology,Phones,Phones Product,31862.17,4,0.2,0.0
CA-2026-100613,2025-08-20,2025-08-22,Second Class,Customer_211,Home Office,India,Jaipur,North,Technology,Phones,Phones Product,40497.9,2,0.2,0.0
CA-2026-100614,2026-08-14,2026-08-17,Second Class,Customer_41,Consumer,India,Delhi,North,Office Supplies,Art,Art Product,49371.29,1,0.2,0.0
CA-2026-100615,2026-06-24,2026-06-27,First Class,Customer_242,Home Office,India,Ahmedabad,West,Technology,Phones,Phones Product,36682.64,5,0.0,3668.26
CA-2026-100616,2026-11-11,2026-11-12,First Class,Customer_241,Corporate,India,Chandigarh,North,Technology,Accessories,Accessories Product,42951.43,3,0.2,0.0
CA-2026-100617,2026-06-09,2026-06-13,First Class,Customer_19,Home Office,India,Lucknow,North,Technology,Accessories,Accessories Product,29529.03,3,0.1,1476.45
CA-2026-100618,2026-09-04,2026-09-07,Standard Class,Customer_27,Home Office,India,Lucknow,North,Furniture,Chairs,Chairs Product,44088.07,5,0.05,3306.61
CA-2026-100619,2025-10-26,2025-10-31,Second Class,Customer_130,Consumer,India,Delhi,North,Furniture,Furnishings,Furnishings Product,5867.46,5,0.0,586.75
CA-2026-100620,2026-09-23,2026-09-26,Standard Class,Customer_78,Home Office,India,Pune,West,Furniture,Chairs,Chairs Product,51925.9,5,0.05,3894.44
CA-2026-100621,2026-04-03,2026-04-06,Second Class,Customer_44,Consumer,India,Bangalore,South,Furniture,Tables,Tables Product,33995.8,5,0.0,3399.58
CA-2026-100622,2026-09-02,2026-09-04,First Class,Customer_296,Home Office,India,Ahmedabad,West,Furniture,Furnishings,Furnishings Product,16732.53,4,0.05,1254.94
CA-2026-100623,2025-12-20,2025-12-21,Second Class,Customer_244,Home Office,India,Pune,West,Office Supplies,Binders,Binders Product,11815.27,4,0.15,295.38
CA-2026-100624,2026-06-30,2026-07-02,Standard Class,Customer_223,Consumer,India,Jaipur,North,Technology,Laptops,Laptops Product,27365.93,3,0.05,2052.44
CA-2026-100625,2025-10-23,2025-10-27,Standard Class,Customer_182,Corporate,India,Jaipur,North,Technology,Accessories,Accessories Product,67327.21,1,0.0,6732.72
CA-2026-100626,2026-09-18,2026-09-21,Second Class,Customer_237,Home Office,India,Hyderabad,South,Furniture,Bookcases,Bookcases Product,56181.91,3,0.2,0.0
CA-2026-100627,2025-09-05,2025-09-10,Standard Class,Customer_6,Home Office,India,Kolkata,East,Technology,Accessories,Accessories Product,47472.5,2,0.1,2373.62
CA-2026-100628,2025-01-09,2025-01-10,First Class,Customer_146,Corporate,India,Delhi,North,Furniture,Chairs,Chairs Product,36815.97,4,0.1,1840.8
CA-2026-100629,2025-07-17,2025-07-18,Standard Class,Customer_63,Home Office,India,Delhi,North,Technology,Phones,Phones Product,4076.05,5,0.05,305.7
CA-2026-100630,2025-05-03,2025-05-04,First Class,Customer_95,Corporate,India,Lucknow,North,Office Supplies,Art,Art Product,45981.98,5,0.05,3448.65
CA-2026-100631,2025-10-29,2025-11-02,Standard Class,Customer_166,Corporate,India,Mumbai,West,Technology,Accessories,Accessories Product,64596.41,3,0.15,1614.91
CA-2026-100632,2025-06-15,2025-06-16,Second Class,Customer_92,Corporate,India,Pune,West,Office Supplies,Art,Art Product,27262.47,1,0.1,1363.12
CA-2026-100633,2025-03-13,2025-03-17,First Class,Customer_277,Corporate,India,Kolkata,East,Technology,Accessories,Accessories Product,12573.11,4,0.0,1257.31
CA-2026-100634,2025-08-12,2025-08-17,Standard Class,Customer_129,Corporate,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,7319.77,1,0.0,731.98
CA-2026-100635,2025-01-20,2025-01-24,Second Class,Customer_78,Home Office,India,Bangalore,South,Technology,Laptops,Laptops Product,160.65,1,0.15,4.02
CA-2026-100636,2025-12-04,2025-12-08,Standard Class,Customer_116,Consumer,India,Lucknow,North,Office Supplies,Art,Art Product,33521.95,4,0.0,3352.19
CA-2026-100637,2026-01-29,2026-02-02,Standard Class,Customer_156,Corporate,India,Mumbai,West,Technology,Laptops,Laptops Product,65459.45,3,0.1,3272.97
CA-2026-100638,2025-02-26,2025-02-27,Standard Class,Customer_104,Consumer,India,Hyderabad,South,Technology,Accessories,Accessories Product,5723.93,4,0.1,286.2
CA-2026-100639,2026-07-22,2026-07-23,Standard Class,Customer_184,Corporate,India,Jaipur,North,Technology,Phones,Phones Product,20991.04,4,0.0,2099.1
CA-2026-100640,2025-03-28,2025-04-01,Second Class,Customer_200,Consumer,India,Kolkata,East,Office Supplies,Binders,Binders Product,13597.18,5,0.05,1019.79
CA-2026-100641,2026-07-08,2026-07-11,Second Class,Customer_29,Corporate,India,Ahmedabad,West,Technology,Accessories,Accessories Product,67663.53,1,0.0,6766.35
CA-2026-100642,2025-02-13,2025-02-17,Standard Class,Customer_297,Consumer,India,Mumbai,West,Office Supplies,Art,Art Product,65812.28,5,0.05,4935.92
CA-2026-100643,2025-03-15,2025-03-16,First Class,Customer_67,Consumer,India,Bangalore,South,Furniture,Chairs,Chairs Product,33038.25,5,0.0,3303.83
CA-2026-100644,2025-06-26,2025-06-27,First Class,Customer_59,Corporate,India,Pune,West,Office Supplies,Art,Art Product,42824.69,5,0.0,4282.47
CA-2026-100645,2026-09-02,2026-09-07,First Class,Customer_295,Home Office,India,Kolkata,East,Office Supplies,Paper,Paper Product,29892.18,4,0.1,1494.61
CA-2026-100646,2025-05-21,2025-05-24,First Class,Customer_213,Consumer,India,Kolkata,East,Office Supplies,Paper,Paper Product,23551.71,1,0.1,1177.59
CA-2026-100647,2026-12-15,2026-12-18,First Class,Customer_52,Home Office,India,Chandigarh,North,Office Supplies,Art,Art Product,17130.76,5,0.0,1713.08
CA-2026-100648,2026-09-20,2026-09-24,First Class,Customer_146,Corporate,India,Bangalore,South,Office Supplies,Art,Art Product,5742.51,1,0.05,430.69
CA-2026-100649,2026-12-12,2026-12-16,Second Class,Customer_123,Consumer,India,Bangalore,South,Office Supplies,Paper,Paper Product,44823.82,5,0.15,1120.6
CA-2026-100650,2026-09-18,2026-09-19,Second Class,Customer_215,Consumer,India,Lucknow,North,Office Supplies,Art,Art Product,42882.28,1,0.1,2144.11
CA-2026-100651,2026-07-26,2026-07-28,First Class,Customer_238,Home Office,India,Kolkata,East,Office Supplies,Binders,Binders Product,43362.57,5,0.2,0.0
CA-2026-100652,2026-11-07,2026-11-09,Second Class,Customer_91,Consumer,India,Pune,West,Office Supplies,Paper,Paper Product,7976.27,2,0.15,199.41
CA-2026-100653,2026-11-18,2026-11-19,Second Class,Customer_233,Consumer,India,Delhi,North,Technology,Accessories,Accessories Product,20026.01,4,0.1,1001.3
CA-2026-100654,2025-04-17,2025-04-18,First Class,Customer_37,Consumer,India,Chandigarh,North,Office Supplies,Paper,Paper Product,55005.89,4,0.2,0.0
CA-2026-100655,2026-04-01,2026-04-06,First Class,Customer_167,Consumer,India,Lucknow,North,Furniture,Furnishings,Furnishings Product,13992.72,3,0.05,1049.45
CA-2026-100656,2025-04-11,2025-04-13,Standard Class,Customer_249,Consumer,India,Jaipur,North,Office Supplies,Art,Art Product,62406.42,1,0.15,1560.16
CA-2026-100657,2026-03-23,2026-03-25,Second Class,Customer_100,Home Office,India,Kolkata,East,Technology,Accessories,Accessories Product,12546.45,3,0.05,940.98
CA-2026-100658,2026-01-03,2026-01-06,Second Class,Customer_70,Consumer,India,Kolkata,East,Furniture,Tables,Tables Product,2343.41,5,0.0,234.34
CA-2026-100659,2026-04-22,2026-04-26,First Class,Customer_88,Home Office,India,Jaipur,North,Office Supplies,Storage,Storage Product,15467.76,3,0.2,0.0
CA-2026-100660,2026-07-21,2026-07-23,Second Class,Customer_237,Corporate,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,60367.71,2,0.2,0.0
CA-2026-100661,2025-01-15,2025-01-19,First Class,Customer_294,Consumer,India,Kolkata,East,Office Supplies,Storage,Storage Product,30453.99,2,0.2,0.0
CA-2026-100662,2026-03-04,2026-03-05,Standard Class,Customer_51,Corporate,India,Delhi,North,Furniture,Chairs,Chairs Product,29856.27,4,0.15,746.41
CA-2026-100663,2026-05-23,2026-05-25,First Class,Customer_184,Corporate,India,Mumbai,West,Technology,Phones,Phones Product,48551.87,4,0.05,3641.39
CA-2026-100664,2025-09-02,2025-09-03,Standard Class,Customer_299,Consumer,India,Delhi,North,Furniture,Bookcases,Bookcases Product,11410.02,4,0.2,0.0
CA-2026-100665,2026-04-11,2026-04-15,Standard Class,Customer_1,Home Office,India,Bangalore,South,Technology,Accessories,Accessories Product,13027.71,3,0.15,325.69
CA-2026-100666,2025-03-14,2025-03-18,Standard Class,Customer_295,Consumer,India,Hyderabad,South,Technology,Phones,Phones Product,20831.64,3,0.2,0.0
CA-2026-100667,2026-12-03,2026-12-04,First Class,Customer_197,Corporate,India,Lucknow,North,Furniture,Chairs,Chairs Product,36080.08,3,0.0,3608.01
CA-2026-100668,2026-04-22,2026-04-27,Standard Class,Customer_105,Consumer,India,Delhi,North,Furniture,Bookcases,Bookcases Product,12351.19,5,0.0,1235.12
CA-2026-100669,2025-12-09,2025-12-11,Standard Class,Customer_116,Corporate,India,Chandigarh,North,Office Supplies,Art,Art Product,51642.87,5,0.05,3873.22
CA-2026-100670,2025-12-28,2025-12-31,Second Class,Customer_232,Corporate,India,Chandigarh,North,Technology,Accessories,Accessories Product,19472.46,1,0.1,973.62
CA-2026-100671,2026-05-29,2026-06-03,First Class,Customer_235,Consumer,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,31693.29,3,0.0,3169.33
CA-2026-100672,2025-03-24,2025-03-28,Standard Class,Customer_76,Corporate,India,Bangalore,South,Furniture,Chairs,Chairs Product,7744.61,3,0.0,774.46
CA-2026-100673,2025-06-04,2025-06-06,Second Class,Customer_178,Corporate,India,Chandigarh,North,Technology,Phones,Phones Product,20592.54,5,0.05,1544.44
CA-2026-100674,2026-03-31,2026-04-01,Standard Class,Customer_172,Corporate,India,Pune,West,Office Supplies,Binders,Binders Product,1640.36,2,0.2,0.0
CA-2026-100675,2026-08-16,2026-08-19,Second Class,Customer_88,Corporate,India,Hyderabad,South,Furniture,Furnishings,Furnishings Product,32114.7,5,0.05,2408.6
CA-2026-100676,2025-08-21,2025-08-25,First Class,Customer_83,Home Office,India,Hyderabad,South,Furniture,Chairs,Chairs Product,10468.85,3,0.15,261.72
CA-2026-100677,2026-07-03,2026-07-06,Second Class,Customer_295,Consumer,India,Bangalore,South,Office Supplies,Paper,Paper Product,11371.7,1,0.0,1137.17
CA-2026-100678,2026-03-28,2026-03-31,Second Class,Customer_76,Corporate,India,Hyderabad,South,Office Supplies,Paper,Paper Product,39417.86,1,0.1,1970.89
CA-2026-100679,2026-04-05,2026-04-10,Second Class,Customer_75,Corporate,India,Bangalore,South,Technology,Accessories,Accessories Product,8592.15,1,0.15,214.8
CA-2026-100680,2025-11-24,2025-11-26,Second Class,Customer_149,Home Office,India,Delhi,North,Technology,Laptops,Laptops Product,68294.51,3,0.1,3414.73
CA-2026-100681,2026-11-14,2026-11-16,First Class,Customer_72,Home Office,India,Lucknow,North,Technology,Accessories,Accessories Product,23774.04,1,0.15,594.35
CA-2026-100682,2026-07-19,2026-07-20,Second Class,Customer_48,Corporate,India,Pune,West,Office Supplies,Art,Art Product,43264.79,2,0.15,1081.62
CA-2026-100683,2025-02-26,2025-03-03,First Class,Customer_43,Home Office,India,Kolkata,East,Technology,Laptops,Laptops Product,15627.86,3,0.05,1172.09
